B2:212,5,138391.209,5.226864,13.092059,14.038706,18.979093,-15.086365,-18.299874,-31.560266,124062.6132,4.384928,11.724246,15.399576,17.49615,-13.262593,-16.04564,-30.050894,4099.7305,3.352556,0.370376,0.577846,0.820956,-0.461933,-0.569889,-0.809545,3814.5383,3.293643,0.34897,0.599669,1.224126,-0.437196,-0.614713,-1.509345,1504.9946,2.129496,0.227702,0.446398,0.69959,-0.187085,-0.25532,-0.496367,1656.4632,2.125727,0.257686,0.538233,0.762251,-0.2096,-0.298983,-0.524817,5029.7593,3.647161,0.548755,1.013892,1.177873,-0.609558,-0.776709,-1.11974,5113.5189,3.606697,0.57316,1.115314,1.342405,-0.630507,-0.827706,-1.186942,107195.8476,4.438618,10.182324,11.620087,13.752066,-11.213863,-13.502365,-24.635864,103935.2734,4.330191,9.775535,10.353344,13.599588,-10.338258,-12.343145,-20.094358,4670.114,3.454604,0.41769,0.65949,1.060862,-0.53583,-0.666443,-1.068692,3649.3466,3.344295,0.351533,0.568127,1.071434,-0.413809,-0.535678,-1.028633,1808.989,2.14146,0.281116,0.612484,0.985318,-0.22649,-0.333989,-0.782105,1887.9752,2.124576,0.282412,0.570157,1.049245,-0.233895,-0.376921,-0.838279,5903.3225,3.703947,0.623251,1.208128,1.579873,-0.718072,-0.966769,-1.486718,5362.2881,3.603569,0.590995,1.114366,1.503421,-0.644854,-0.834211,-1.318963
B2:322,2,939.0849,1.076834,0.163781,0.257356,0.552721,-0.15045,-0.210417,-0.557286,964.1524,1.079416,0.154393,0.261601,0.567423,-0.154254,-0.231233,-0.721096,4788.6177,3.428665,1.254012,1.927166,2.157991,-0.806365,-1.039285,-1.32274,4683.3341,3.424148,1.243382,1.970814,2.891698,-0.791395,-1.101235,-2.346419,1040.2266,1.917255,0.371507,0.813911,1.071005,-0.200524,-0.289995,-0.550844,1133.6148,1.891389,0.412547,0.940893,1.175199,-0.222332,-0.330014,-0.584005,5239.1146,3.898279,1.689169,3.15413,3.419499,-0.991102,-1.353421,-1.628419,5477.9479,3.877804,1.788015,3.446075,3.790168,-1.044126,-1.457407,-1.842915,1015.8447,1.177771,0.135434,0.193152,1.650191,-0.127163,-0.199314,-1.624734,1043.2051,1.159334,0.13809,0.247454,0.968677,-0.125167,-0.211795,-1.245441,5257.5562,3.425316,1.390474,2.1089,2.418147,-0.877702,-1.155627,-1.648776,4082.9812,3.477121,1.152605,1.901114,2.272143,-0.717499,-0.946222,-2.386593,1221.3941,1.909088,0.43182,1.053891,1.544777,-0.228899,-0.368837,-0.894102,1298.7728,1.917597,0.4431,1.019256,1.424258,-0.238862,-0.366306,-0.783018,5961.6007,3.966536,1.906246,3.752891,4.251806,-1.12408,-1.670012,-2.252614,5204.3809,3.890669,1.680708,3.241427,3.621596,-0.97577,-1.372663,-1.94186
B2:473,6,104813.6016,5.465599,28.499214,46.229159,39.624422,-16.55358,-22.137918,-38.120494,99006.3652,4.839004,28.054327,49.937108,42.390295,-15.687318,-20.755155,-56.16938,4430.1482,2.606133,1.156114,1.835574,4.209402,-0.88946,-1.174572,-1.431105,4512.6802,2.6337,1.170611,1.773427,4.909989,-0.899368,-1.206395,-1.506656,2557.9207,2.622748,0.86237,1.868879,5.015764,-0.57119,-0.782344,-1.012024,2284.847,2.609444,0.758483,1.624396,1.614583,-0.493189,-0.656372,-0.89512,6987.6931,3.439563,2.050252,3.612946,3.198277,-1.45859,-2.049722,-2.364272,7121.0991,3.417058,2.091339,3.927443,3.408794,-1.547179,-2.256091,-2.608321,122218.4766,5.392683,32.582243,48.206637,150.508807,-18.835376,-25.882183,-42.22937,92260.3633,4.454552,22.550212,33.675955,101.710838,-13.428126,-18.356609,-30.80053,5259.6836,2.623812,1.394323,2.219382,4.838325,-1.047473,-1.394957,-1.827997,6915.3594,3.472832,1.696297,2.58879,6.868192,-1.35643,-1.935279,-2.390203,3078.0461,2.716983,1.080278,2.205154,5.69291,-0.667771,-0.960994,-1.31828,3046.6394,2.621708,1.044078,2.193261,2.403085,-0.653576,-0.885256,-1.357113,8472.7488,3.380639,2.459294,4.682763,4.043371,-1.787555,-2.645936,-3.19435,8990.9273,3.681195,2.526696,4.712727,13.962699,-1.840753,-2.64806,-3.243286
B2:474,6,116581.6904,8.613709,31.106251,45.341534,47.164023,-16.731299,-19.641429,-26.791195,110269.336,7.704819,30.583658,46.907655,48.950565,-15.553922,-18.441503,-27.582352,5871.0975,4.328655,1.502607,2.239833,2.426216,-0.965465,-1.348021,-1.673673,6056.9138,4.361229,1.511588,2.271019,2.466172,-0.993007,-1.389624,-1.700803,2860.8837,3.100506,0.940655,1.887536,2.154674,-0.573812,-0.821007,-1.10447,2543.3473,3.095135,0.831458,1.67314,1.912356,-0.499537,-0.698635,-0.916539,8600.7228,5.787944,2.413427,3.863694,4.137012,-1.555607,-2.313671,-2.723512,8911.6336,5.707883,2.491626,4.112008,4.500467,-1.664398,-2.55831,-2.945837,135427.0996,10.593961,33.320553,45.684151,47.099895,-18.537798,-21.259626,-28.451814,105403.5547,8.771001,23.388913,31.452565,35.678943,-13.369135,-15.564955,-21.167772,7128.073,4.442305,1.809185,2.647227,3.078988,-1.15863,-1.608039,-2.166163,8340.7334,5.829035,1.94383,2.778672,3.197458,-1.40179,-1.84071,-2.640303,3455.0279,3.284942,1.167897,2.467415,3.193744,-0.670539,-0.992876,-1.417624,3402.4143,3.162385,1.144806,2.355785,2.87347,-0.653158,-0.952115,-1.385529,10768.7483,5.903708,2.971067,4.709179,5.125375,-1.954532,-2.998492,-3.54117,10859.0193,6.314502,2.914346,4.497227,4.932121,-1.951241,-2.965682,-3.769363
B2:495,1,6601.2229,2.727042,1.382321,2.21362,5.568334,-0.981018,-1.224667,-1.719056,7472.8989,2.897039,1.582792,2.571398,6.616645,-1.104477,-1.371088,-1.911554,26131.9963,13.742097,10.814798,23.839079,27.04003,-6.145264,-8.823575,-9.944528,25629.5754,13.146815,10.418704,22.431416,25.561021,-5.951375,-8.485463,-10.052602,6052.4283,4.110768,2.60723,8.332247,11.68397,-1.419386,-2.158971,-2.586808,5651.179,4.106326,2.427507,7.994584,11.100201,-1.330598,-2.046471,-2.506413,26588.9738,14.316328,12.502615,33.840328,40.886121,-6.696005,-10.685484,-12.416233,28242.6277,14.044298,13.108819,34.928071,42.284835,-7.11687,-11.318042,-12.592877,3687.0213,2.124184,0.664356,1.021959,2.712737,-0.494843,-0.63127,-1.084205,3820.3569,1.925175,0.682203,1.030935,2.547291,-0.499969,-0.636412,-1.177995,27880.6836,13.65679,11.453192,23.855168,26.483176,-6.379329,-8.925479,-10.587793,20086.7602,13.556773,8.064609,17.979177,20.81429,-4.712313,-6.719916,-8.024713,6761.2497,4.317445,2.870413,9.538398,13.493204,-1.558413,-2.409396,-2.857076,7289.2751,4.680377,3.127089,10.585652,14.325731,-1.668942,-2.64188,-3.084697,27949.2464,14.893139,12.825513,36.458786,44.728623,-6.949739,-11.119735,-12.6864,24889.6321,14.829669,11.563809,32.809948,40.365248,-6.246419,-10.160686,-11.360638
B2:534,3,18579.8662,3.62623,4.982733,6.688051,7.431781,-3.08103,-4.266015,-7.686182,18410.4273,4.132517,5.401995,7.758217,8.501058,-3.153184,-4.385152,-7.612711,21825.6279,4.237893,7.912361,11.886201,13.595832,-3.540416,-4.996861,-7.72362,24151.3179,4.503487,8.730462,13.21944,15.405193,-3.789849,-5.37627,-9.000039,6576.1858,3.306731,2.42887,4.479734,5.100246,-1.439589,-2.227183,-3.450588,6932.0176,3.455572,2.491607,4.422415,4.936177,-1.515573,-2.301036,-3.316589,19909.5498,3.938494,8.293448,13.934487,15.194687,-3.529753,-5.379036,-7.444951,22726.6191,4.229223,9.418027,15.844006,17.217236,-4.005743,-6.152833,-10.84973,11797.5445,3.707627,3.237876,4.468759,5.320071,-1.838236,-2.501882,-4.473998,12490.6963,3.237656,3.059574,4.022192,4.972568,-1.791895,-2.414587,-4.8506,15064.5298,3.148294,5.544424,8.393511,9.874835,-2.969115,-4.205184,-7.510018,16697.4975,3.829194,5.850817,8.733234,10.104597,-2.815973,-3.995407,-6.420058,8606.7241,3.886738,3.062682,5.441683,6.364242,-1.902778,-2.961717,-4.687287,10049.4627,4.233959,3.418556,5.774123,6.841556,-2.164292,-3.278855,-4.625965,16128.2485,3.248603,6.600707,11.032948,12.116184,-3.378179,-5.430503,-8.57138,14507.0571,3.276145,5.916584,9.946722,10.947201,-2.971378,-4.678805,-6.860262
B2:535,3,18389.5122,3.608758,4.893966,6.582512,7.454902,-3.049448,-4.188477,-6.665319,18255.002,4.103471,5.324358,7.681786,8.55782,-3.106408,-4.343141,-6.516095,21732.4971,4.193705,7.887532,11.815212,12.976073,-3.570302,-5.072549,-8.144731,24124.4097,4.47633,8.755619,13.235358,14.536123,-3.828357,-5.500446,-8.774048,6665.1755,3.368901,2.472674,4.542513,5.162908,-1.456796,-2.268013,-3.344707,7004.781,3.506958,2.543584,4.523172,5.251212,-1.529227,-2.369424,-3.452227,19923.9429,3.92694,8.302646,13.902513,14.932625,-3.547578,-5.440442,-7.688808,22834.9565,4.239829,9.448457,15.914142,17.761616,-4.027024,-6.363615,-10.58145,11718.2158,3.639343,3.190983,4.389756,5.216318,-1.823075,-2.487592,-4.372328,12417.5879,3.214353,3.007788,3.954055,4.949082,-1.774079,-2.376857,-4.884827,14996.23,3.13253,5.522614,8.281249,9.957303,-2.972856,-4.294329,-7.769339,16577.9038,3.777035,5.830109,8.640213,9.966798,-2.815215,-4.094057,-6.865245,8738.8911,3.963977,3.126434,5.534418,6.586831,-1.927612,-3.000501,-4.495878,10181.3328,4.284075,3.502317,5.933151,6.761127,-2.188229,-3.281059,-5.39485,16141.9434,3.23955,6.607805,11.015799,12.140024,-3.420161,-5.650816,-8.639664,14487.8828,3.259183,5.917501,9.928891,11.120579,-3.004583,-4.808545,-7.489571
B2:540,1,18004.0039,3.55939,4.80757,6.464098,7.526985,-2.999281,-4.142756,-6.593693,17806.601,4.029565,5.202733,7.496752,8.290323,-3.059076,-4.239302,-6.600942,21704.045,4.156124,7.827033,11.777678,13.245293,-3.552043,-5.051156,-7.949425,24076.7105,4.447126,8.694913,13.089134,14.566184,-3.802885,-5.358677,-8.920122,6741.4627,3.431466,2.470254,4.502247,5.15901,-1.460008,-2.229985,-3.288735,7087.9048,3.571421,2.528765,4.476049,5.281846,-1.537792,-2.297141,-3.109,19996.8482,3.905715,8.292317,13.805423,14.759254,-3.56728,-5.404722,-7.951509,22903.7768,4.218148,9.457301,15.829334,16.939146,-4.044923,-6.283593,-9.257453,11440.5767,3.492494,3.132589,4.324031,5.280625,-1.791282,-2.459987,-4.617252,12192.75,3.123381,2.957647,3.902418,4.808184,-1.751494,-2.387004,-5.447383,14851.6152,3.096153,5.44163,8.176652,9.537867,-2.96511,-4.229448,-6.970099,16550.7558,3.725378,5.794695,8.591924,9.822857,-2.821875,-4.016985,-6.827046,8897.6594,4.042562,3.138398,5.456738,6.358739,-1.948325,-2.989565,-4.361159,10441.0095,4.400544,3.502657,5.873367,6.880135,-2.22904,-3.23512,-4.852203,16057.6895,3.190685,6.547942,10.907159,12.031645,-3.413419,-5.519522,-8.622817,14462.5889,3.216333,5.846864,9.82924,11.154217,-3.004609,-4.750017,-7.53815
B2:778,5,255889.4882,5.24888,64.736155,92.528047,112.644988,-45.90333,-71.566924,-345.084173,218965.5195,4.503696,57.75978,86.643837,102.007511,-38.625432,-57.506449,-278.390173,21574.8452,5.064334,4.949804,6.451128,7.284436,-4.785423,-6.727278,-10.741021,20888.0102,4.802763,4.815232,6.467491,7.286615,-4.602253,-6.387468,-9.379902,6262.1877,2.776059,1.890114,4.110416,5.379969,-1.410066,-2.104605,-3.497421,5931.9626,2.734579,1.744659,3.792848,4.996368,-1.303634,-1.924527,-3.432492,30129.1655,5.35919,7.589644,10.772897,11.867389,-7.391867,-11.099743,-14.774571,31231.7515,5.305989,7.96732,11.679837,12.732181,-7.752519,-11.734018,-18.43583,144144.1132,4.588952,36.231071,49.290145,63.660576,-24.228722,-33.502026,-131.326493,131765.4571,4.526922,31.993161,42.331035,58.815316,-21.936979,-31.121038,-120.848172,26750.8467,5.632928,6.078957,7.247462,9.186037,-5.980643,-8.504119,-13.268172,21709.4614,5.376741,4.900305,5.977198,7.282516,-4.873452,-6.77102,-10.882684,7226.8262,2.907278,2.141508,4.793365,6.05053,-1.634028,-2.591074,-4.748552,7273.7094,2.897573,2.077524,4.502409,5.68033,-1.576081,-2.411409,-4.078244,37372.6924,6.182353,9.290262,11.977707,13.280119,-9.494558,-14.938292,-23.151642,33433.268,5.878495,8.300226,11.113561,13.008125,-8.379091,-12.89771,-19.558587
B6:0,2,12714.6099,6.829581,2.552121,3.394377,4.695162,-2.268288,-3.029891,-5.521369,15109.25,6.930456,3.292046,4.469695,5.841801,-2.664545,-3.631201,-7.14731,45529.034,13.112595,18.181222,41.945326,47.690484,-11.360623,-17.02165,-32.66098,46207.1599,12.711148,18.774732,43.884151,50.352394,-11.601594,-17.831045,-34.186901,4421.4664,3.170422,1.775691,5.668019,8.407789,-1.02888,-1.755213,-3.392127,4693.5108,3.267379,1.854929,5.631927,8.415172,-1.101479,-1.730403,-3.395432,45726.523,12.141844,20.155802,56.792595,69.660966,-11.925958,-19.726792,-29.690606,49986.4306,12.371306,22.864312,66.15904,82.494121,-13.461738,-23.511121,-40.46756,8645.7336,3.786997,1.550611,2.131259,4.171005,-1.2534,-1.845579,-6.18924,6121.5215,3.156593,1.054338,1.460677,3.280707,-0.771941,-1.155261,-4.026329,47369.5977,12.498609,18.940384,43.546354,49.775792,-11.349828,-17.404865,-36.816645,40887.4573,12.434491,15.497327,34.003208,40.110994,-9.804927,-14.58956,-28.928797,8708.792,4.532974,3.395768,10.287353,15.330052,-2.181526,-3.980545,-8.443752,9678.1116,4.862596,3.592405,10.251466,14.353264,-2.340058,-4.005544,-7.795903,49964.3877,12.07251,23.088434,69.199197,85.7134,-12.933827,-22.726277,-43.577943,44483.124,11.69404,19.173588,55.425923,67.87686,-11.250865,-19.031142,-36.552787
B6:1,2,13484.3284,5.950336,3.028627,4.075172,5.665953,-2.487018,-3.321967,-7.411054,16013.1978,5.90262,3.999665,5.602174,7.418002,-2.951857,-4.014668,-8.530096,40408.169,11.619224,15.82831,35.576544,41.258663,-10.026957,-15.101773,-29.170299,40839.5034,11.379845,16.327979,37.982149,44.096256,-10.286655,-15.558403,-29.12799,5232.9158,3.244532,2.13772,6.56941,10.265781,-1.25752,-2.13753,-4.467768,5482.867,3.299522,2.110681,6.263139,9.740354,-1.294373,-2.007644,-4.274898,40425.6504,10.893873,17.419389,47.294916,57.476404,-10.471363,-16.629829,-32.414727,43742.3672,11.141973,19.825326,55.749186,68.988044,-11.837523,-20.528804,-32.708789,9868.4407,3.89433,2.047657,2.79693,4.91091,-1.543307,-2.156461,-6.47172,7126.6416,3.397806,1.381839,1.865108,3.963696,-0.980281,-1.423973,-5.258452,43077.1724,11.143069,17.201228,39.791193,45.830405,-10.483231,-15.792092,-38.174894,35998.6474,10.884814,13.354115,28.235264,32.339292,-8.643792,-12.63742,-26.840721,8397.7434,4.226083,3.315036,10.239452,14.968288,-2.105062,-3.861745,-7.762086,9244.5786,4.477518,3.420631,9.719934,14.628692,-2.216363,-3.673952,-7.940339,44776.3589,10.703083,20.459104,60.848839,75.617362,-11.693694,-21.114636,-41.91526,39857.8696,10.366817,16.910038,47.873457,60.747248,-10.100682,-17.0723,-34.363498
B6:23,1,79183.5938,23.267407,22.754762,35.996551,38.911823,-15.466676,-20.622615,-38.426864,68818.042,20.678786,20.203409,32.412307,36.661759,-13.268324,-17.636039,-39.879892,23173.5535,10.402953,8.205647,19.67897,24.721534,-5.157593,-7.73537,-13.682516,23548.2486,9.863322,8.237668,19.493529,24.296402,-5.142942,-7.642906,-13.081665,4230.3043,3.960772,1.734072,5.370081,8.647723,-0.916226,-1.60354,-3.312034,4162.8604,3.893746,1.712776,5.640631,8.587913,-0.877209,-1.574645,-3.771832,28924.4744,12.208321,12.367699,31.621449,39.130578,-7.065452,-11.632203,-20.279495,30505.0068,11.5743,13.04519,33.404674,43.67105,-7.415676,-12.448804,-21.428098,64455.6321,19.291485,17.609269,25.604588,29.590702,-11.19815,-14.487915,-33.826706,54336.6931,16.358847,13.340058,18.605268,22.414272,-9.048849,-12.275862,-30.452317,27824.4182,10.72328,9.467915,19.298169,22.782803,-5.943677,-8.538806,-14.300696,22398.8593,10.610505,7.74297,16.488442,19.609633,-4.918032,-7.192645,-11.5096,7995.1948,5.647035,3.575208,11.976536,16.648529,-1.672875,-2.803429,-4.941999,8022.3968,5.818653,3.499816,11.759916,16.906605,-1.639911,-2.646793,-4.788572,36057.7031,13.575555,14.402687,35.468522,44.791304,-8.657273,-14.358373,-22.927323,31635.821,13.548202,12.928743,32.050762,40.83221,-7.652038,-12.647381,-18.535832
B6:24,1,77275.6631,11.814247,24.144056,38.712867,45.470186,-15.722019,-21.089895,-40.571733,66495.8072,10.416099,21.282927,34.476757,42.564967,-13.44203,-17.983302,-35.884328,22206.5103,7.028747,7.852726,18.498651,23.690061,-5.188688,-7.573679,-14.906735,22476.3372,6.737483,7.821501,18.204557,22.755172,-5.163233,-7.668726,-13.937245,3925.2677,3.185161,1.740826,4.872426,7.21783,-0.923786,-1.546795,-3.344171,3877.1932,3.134673,1.68774,5.169832,7.838501,-0.895276,-1.505598,-3.997591,27893.0254,7.784171,11.93018,29.30342,36.25508,-7.177549,-11.611239,-20.120487,29415.332,7.552468,12.540584,30.91978,37.906847,-7.506901,-11.906095,-21.23895,61868.2075,9.016836,18.222671,27.19708,33.220699,-11.397458,-14.917949,-35.371945,52059.5976,7.786173,13.913284,19.830797,23.62724,-9.28059,-11.933761,-27.888242,26814.7134,7.16272,9.142491,18.261471,21.824845,-5.995489,-8.618602,-14.665212,21566.5632,7.22602,7.476263,15.634331,18.985355,-4.963536,-7.085487,-12.239438,7477.5139,4.04502,3.493549,11.198041,15.340816,-1.720936,-2.809743,-5.143383,7488.5415,4.091039,3.384824,10.973094,14.94527,-1.686276,-2.771899,-4.732004,34793.5361,8.305204,14.341075,34.019133,41.405456,-8.763533,-14.2386,-21.392752,30602.4346,8.317356,12.876402,30.835893,38.174372,-7.759963,-12.649486,-18.680018
B6:387,1,42310.6006,8.047361,11.244801,17.505964,20.323514,-6.53048,-8.753884,-19.709924,42340.6704,7.437074,12.453345,20.530895,26.226791,-6.667486,-9.005845,-21.844217,23653.1887,7.506793,4.796094,6.849908,9.242261,-3.539184,-5.218634,-13.534626,25171.803,7.426066,5.070147,6.905023,9.200593,-3.634117,-5.35338,-11.275138,3417.1584,3.14349,1.162906,2.279891,3.350831,-0.612406,-1.034282,-3.274802,3541.7524,3.200477,1.188522,2.548934,3.744443,-0.624763,-1.09566,-3.217106,24148.7815,7.141152,6.426663,10.443668,12.677407,-4.263735,-6.547958,-14.948407,27156.2398,7.236406,7.001194,11.272681,14.457199,-4.704009,-7.40365,-16.216637,27974.3428,5.53165,6.562156,9.296307,11.385449,-3.850887,-5.113946,-12.297563,24271.7211,5.287771,5.139735,7.008234,9.492132,-3.087972,-4.094162,-11.862695,17369.9116,5.158856,4.191566,6.188451,8.069732,-3.081205,-4.248725,-7.582541,17671.4526,5.514947,3.624443,5.421441,6.876449,-2.93043,-4.238084,-8.58269,6407.4443,4.253156,2.023511,4.4035,6.609191,-1.108981,-1.625512,-3.078764,7050.5121,4.641998,2.116844,4.459869,6.492548,-1.184164,-1.689065,-3.821849,20472.2227,5.704325,5.722918,10.08118,12.227766,-4.129745,-6.212078,-10.751032,17677.6514,5.664659,5.082559,8.924991,10.848908,-3.549233,-5.437786,-10.492855
B6:388,1,31996.8946,4.366845,10.554081,17.734621,20.909352,-5.192043,-6.757206,-15.920246,34511.1016,4.250625,12.525258,22.287636,26.095515,-5.808462,-7.906432,-20.785703,20975.2334,4.078676,4.627106,7.758321,11.496498,-3.609748,-5.403838,-13.935831,22572.6586,4.101974,4.826358,7.863697,11.464896,-3.756374,-5.598121,-13.744132,3149.6355,2.656446,1.175454,2.421903,3.730714,-0.627448,-0.995676,-3.794885,3312.1078,2.730551,1.206765,2.58485,4.066763,-0.647617,-1.142487,-3.675509,20822.4483,4.136533,6.343927,11.931673,15.401044,-4.14346,-6.793443,-14.933814,23610.0693,4.199201,6.816472,12.949749,17.290965,-4.653346,-6.980757,-12.934037,21274.8418,3.3006,5.99762,9.393098,12.543861,-3.156881,-4.216661,-10.922145,19614.8848,3.246838,4.77199,7.065296,10.173756,-2.708153,-3.781599,-10.414112,14801.1049,3.563555,4.229884,6.518258,8.332918,-2.936267,-3.965329,-8.147396,15195.0122,3.428156,3.731957,5.999761,7.890321,-2.903144,-4.088037,-8.632624,5975.3857,3.361737,2.008468,4.749862,6.426499,-1.16302,-1.754298,-3.60543,6587.3911,3.576249,2.10465,4.848724,6.707431,-1.243759,-1.78517,-3.827589,17175.8735,3.805906,6.001267,11.54502,14.200844,-3.849313,-6.077574,-9.722537,14717.5171,3.746396,5.291634,10.352754,12.939227,-3.292456,-5.194972,-8.640495
B6:389,1,26855.4043,4.076223,8.480448,14.715405,17.635939,-4.223426,-5.618641,-12.367123,27532.4531,3.859768,9.534169,17.55754,21.103538,-4.985167,-6.379171,-15.673809,20723.7935,3.994353,4.702835,7.14845,10.360296,-3.409131,-4.877681,-13.947264,22390.0219,4.001542,5.034222,6.994614,10.075411,-3.564116,-5.281848,-11.67783,3167.0732,2.68499,1.187962,2.328423,3.71046,-0.610736,-1.080172,-3.229667,3312.5669,2.741501,1.223493,2.575865,4.522142,-0.639187,-1.123796,-3.817836,20047.6533,3.993724,6.211549,10.860413,15.810787,-3.878284,-6.184108,-13.067777,22841.7368,4.061894,6.755894,11.64711,14.831397,-4.24169,-6.700538,-12.85502,18091.8252,3.107526,4.83438,7.597919,9.777954,-2.619353,-3.523052,-9.837622,17352.1162,3.093121,4.079956,6.082497,7.875221,-2.34042,-3.215233,-8.603963,14008.0122,3.481082,3.933669,5.763316,8.101255,-2.705478,-3.776581,-8.061499,14601.4478,3.336355,3.495373,5.52445,7.805805,-2.730054,-3.939797,-8.376945,6027.8962,3.41558,2.050763,4.356981,6.711554,-1.124498,-1.698288,-3.477811,6703.5185,3.672973,2.1646,4.497107,6.142198,-1.241522,-1.822867,-3.657013,15982.1011,3.674997,5.571368,10.182385,12.678543,-3.511347,-5.440547,-9.720142,13751.3974,3.631527,4.924096,9.117625,11.515929,-3.046829,-4.661724,-8.8721
B6:390,1,23790.4883,3.869192,7.37694,12.766585,16.604655,-4.014671,-5.305709,-12.681826,26356.5732,3.920901,8.885946,16.287555,20.55067,-4.573513,-7.590062,-14.955918,20368.8745,3.902776,4.809317,6.529866,11.141035,-3.272609,-4.968348,-12.921258,22075.0357,3.9444,5.193781,6.702381,10.579632,-3.411573,-5.21366,-13.479547,3150.9687,2.676831,1.188266,2.403962,4.062866,-0.605749,-1.089809,-3.795427,3319.2051,2.745203,1.23995,2.510634,4.396363,-0.632031,-1.059651,-2.991111,19514.3174,3.891676,6.177371,10.069452,14.675918,-3.658477,-5.824563,-13.042677,22258.1475,3.952106,6.774355,11.094678,14.961483,-4.11317,-6.64355,-16.038177,16389.3257,3.023273,4.209266,6.685794,9.439773,-2.304927,-3.079241,-8.098602,16082.7182,3.032025,3.655329,5.433813,7.989342,-2.119918,-2.920249,-8.952789,13464.3135,3.429747,3.809219,5.313823,7.361917,-2.56709,-3.681857,-7.067752,14176.4805,3.272104,3.428053,4.98488,7.218736,-2.596849,-3.801075,-7.603443,6032.4673,3.438234,2.079435,4.175673,5.755798,-1.115334,-1.702813,-3.519042,6748.0735,3.713568,2.2007,4.278384,5.817846,-1.215421,-1.788742,-3.54516,15212.771,3.588439,5.323473,9.484169,11.890753,-3.341335,-5.161109,-9.378243,13085.7329,3.54434,4.681423,8.352312,10.754108,-2.873066,-4.385061,-7.678422
B6:391,1,21541.6865,3.776065,6.390292,10.9729,13.8062,-3.231182,-4.213288,-11.12604,24375.5176,3.846778,8.198002,14.931513,18.983901,-3.854128,-5.208373,-14.052894,20044.6987,3.820771,4.931262,6.198722,9.990114,-3.272995,-4.952508,-12.30591,21724.5757,3.858669,5.343716,6.492003,10.977992,-3.375939,-4.970276,-13.451759,3148.0672,2.689517,1.175625,2.417423,4.406676,-0.597005,-1.014204,-3.203956,3312.3465,2.7488,1.238693,2.549753,4.483794,-0.638561,-1.121884,-3.212314,19073.226,3.788566,6.137387,9.509105,12.147649,-3.619056,-5.782163,-11.777377,21773.9521,3.869542,6.815053,10.250877,13.344739,-3.965763,-6.639394,-14.7408,15210.231,2.949404,3.83551,6.075524,9.028212,-2.105585,-2.924638,-8.202236,15134.8975,2.966109,3.388794,5.083054,7.121416,-1.957934,-2.788528,-7.799118,13041.5078,3.375452,3.734557,5.087583,7.376097,-2.511716,-3.584674,-7.521835,13841.7924,3.210241,3.430997,4.743726,7.188842,-2.570948,-3.75702,-8.258475,5994.8047,3.44399,2.071617,4.036145,5.602641,-1.11529,-1.731816,-3.82881,6768.3088,3.726712,2.197441,4.136311,5.694075,-1.241956,-1.86971,-3.689393,14580.9717,3.512539,5.132732,8.74746,11.221214,-3.206333,-4.944458,-8.959868,12610.5074,3.476838,4.493135,7.728557,10.350885,-2.799003,-4.379607,-8.255537
B6:488,3,53565.791,3.892574,6.989219,10.363651,19.566532,-7.780398,-13.306368,-44.165365,52841.25,3.518808,7.450242,11.417825,21.690637,-7.903858,-12.896768,-48.780174,9650.5669,2.43014,1.549937,2.981919,6.825245,-1.514922,-2.654669,-11.086465,9785.9112,2.382849,1.5532,2.927384,5.881479,-1.488423,-2.871298,-10.804193,1474.853,1.62456,0.330683,0.800582,3.75797,-0.260996,-0.63151,-3.749527,1595.104,1.641889,0.366162,0.928632,4.110497,-0.27517,-0.712153,-4.835838,12449.8349,2.51466,2.234113,4.565886,9.190181,-2.097567,-3.572567,-14.690902,13157.5137,2.481279,2.412605,4.890642,9.893606,-2.190099,-4.096199,-14.758924,36617.9296,3.219129,4.591614,6.257535,12.674162,-4.942374,-7.486259,-25.437359,25167.5068,2.849208,3.074527,3.952575,8.789932,-3.334463,-4.903765,-18.820918,11309.1108,2.523043,1.603006,2.654158,5.236972,-1.658932,-2.709075,-8.986397,8993.3159,2.436042,1.307732,2.215951,4.922855,-1.34401,-2.188547,-7.219669,3055.8289,1.853225,0.66741,1.533239,3.672211,-0.480213,-0.83338,-3.497688,3108.5578,1.862228,0.67261,1.482271,3.202093,-0.47987,-0.802792,-2.955644,14458.5996,2.651655,2.275392,4.290262,7.344055,-2.349034,-3.828407,-10.445714,12510.7486,2.597187,2.000763,3.774314,6.639849,-2.04128,-3.080464,-9.091703
