GOLD-MODEL-C1-B6-R00387,42310.6006,8.047361,11.244801,17.505964,20.323514,-6.53048,-8.753884,-19.709924,42340.6704,7.437074,12.453345,20.530895,26.226791,-6.667486,-9.005845,-21.844217,23653.1887,7.506793,4.796094,6.849908,9.242261,-3.539184,-5.218634,-13.534626,25171.803,7.426066,5.070147,6.905023,9.200593,-3.634117,-5.35338,-11.275138,3417.1584,3.14349,1.162906,2.279891,3.350831,-0.612406,-1.034282,-3.274802,3541.7524,3.200477,1.188522,2.548934,3.744443,-0.624763,-1.09566,-3.217106,24148.7815,7.141152,6.426663,10.443668,12.677407,-4.263735,-6.547958,-14.948407,27156.2398,7.236406,7.001194,11.272681,14.457199,-4.704009,-7.40365,-16.216637,27974.3428,5.53165,6.562156,9.296307,11.385449,-3.850887,-5.113946,-12.297563,24271.7211,5.287771,5.139735,7.008234,9.492132,-3.087972,-4.094162,-11.862695,17369.9116,5.158856,4.191566,6.188451,8.069732,-3.081205,-4.248725,-7.582541,17671.4526,5.514947,3.624443,5.421441,6.876449,-2.93043,-4.238084,-8.58269,6407.4443,4.253156,2.023511,4.4035,6.609191,-1.108981,-1.625512,-3.078764,7050.5121,4.641998,2.116844,4.459869,6.492548,-1.184164,-1.689065,-3.821849,20472.2227,5.704325,5.722918,10.08118,12.227766,-4.129745,-6.212078,-10.751032,17677.6514,5.664659,5.082559,8.924991,10.848908,-3.549233,-5.437786,-10.492855
GOLD-MODEL-C1-B6-R00492,108387.8711,5.630448,28.709383,44.932436,63.447082,-19.790082,-29.44152,-121.532749,106135.5996,5.089207,29.470159,49.302402,70.194655,-19.772429,-31.247602,-117.422315,21369.8223,3.642117,5.926511,11.328226,16.538651,-4.449994,-7.109609,-22.228879,21182.2236,3.517016,5.848557,10.980703,16.189123,-4.357567,-6.560405,-18.967913,2687.3091,2.051185,1.046349,2.737827,5.678265,-0.588719,-1.136637,-4.614648,2805.3474,2.029893,1.08747,2.978116,6.472123,-0.605326,-1.096883,-5.369112,26682.8711,3.710307,8.657883,17.9495,25.380409,-6.08573,-10.123056,-28.777554,28194.4102,3.669009,9.281559,19.412262,26.735212,-6.496176,-11.08947,-29.983919,71788.6699,4.482971,17.832566,25.431414,38.793368,-12.097725,-17.629092,-61.218883,52781.1094,4.137063,12.169781,16.916827,26.115264,-8.833723,-12.749153,-36.492484,26289.6338,3.952746,6.644162,10.874116,14.453295,-5.367562,-7.729273,-16.879774,20481.982,3.740283,5.245831,8.777134,11.435969,-4.185885,-5.974065,-13.992877,5631.2339,2.392909,2.138585,5.888314,8.756047,-1.184368,-1.889914,-4.497421,5695.4096,2.392697,2.120052,5.680109,9.186307,-1.168686,-1.803951,-4.446119,33367.1504,4.192403,9.62095,19.157621,24.398552,-7.569029,-11.512586,-24.056399,28323.5654,4.007044,8.36558,16.542937,21.246112,-6.38151,-9.626641,-19.595525
GOLD-MODEL-C1-B6-R00523,60589.3008,11.780872,17.149123,25.330314,35.491583,-12.625423,-18.013159,-46.517821,60601.313,10.776476,18.168228,27.667027,34.750893,-12.627797,-18.75515,-51.78504,23471.3872,5.966763,7.463618,13.040266,16.012844,-5.363986,-8.461786,-23.923261,23559.4575,5.774562,7.403484,13.082544,19.611348,-5.25166,-8.199863,-18.562648,2941.9918,2.523906,1.19607,3.221588,6.762116,-0.67933,-1.319465,-4.957028,3162.1302,2.579584,1.312401,3.741857,6.220197,-0.718606,-1.37691,-4.654552,28487.7623,6.201857,10.334999,20.342835,26.800526,-6.992615,-11.523879,-26.415164,30302.7222,6.148428,10.988996,22.013773,29.326914,-7.505399,-12.765335,-30.257551,47349.8521,7.148979,12.094134,16.58759,23.620199,-8.412133,-11.334685,-29.836674,36190.4126,5.985653,8.476826,11.40565,16.135194,-5.959705,-8.077181,-20.643549,28041.7168,6.273483,8.24659,12.490176,16.24177,-6.06502,-8.879994,-19.411718,21907.0059,6.066748,6.454084,9.932549,12.60375,-4.787652,-6.858342,-13.851972,6329.6975,3.31478,2.492792,6.896985,9.995416,-1.42772,-2.436503,-5.028976,6490.2788,3.355966,2.550796,6.769439,9.601079,-1.435036,-2.323179,-4.587781,34660.5029,6.749551,11.290299,19.745717,23.677701,-8.285488,-12.622249,-24.496754,29782.6733,6.569626,10.073796,17.961353,21.096133,-7.075878,-11.14567,-21.446659
GOLD-MODEL-C1-B6-R00677,80032.5898,4.0142,24.461101,38.007113,60.350186,-20.056225,-28.967571,-92.341872,63054.4609,3.248087,19.650531,30.928504,57.044022,-16.470623,-24.769738,-66.503208,20026.1646,3.906447,6.778766,12.840689,17.471886,-5.337213,-8.39968,-19.53182,20246.3818,3.760658,6.831162,12.753386,19.670983,-5.348364,-8.341306,-20.514405,3226.8813,2.330439,1.367759,3.376683,6.349372,-0.888972,-1.765333,-4.961831,3151.6292,2.238525,1.298893,3.359361,5.734177,-0.861005,-1.62689,-5.506058,27157.1436,4.132433,10.75645,21.634729,30.086434,-7.756887,-13.404999,-29.85026,28298.5869,4.12427,11.186509,23.605541,33.202971,-8.19533,-14.261984,-33.089308,63449.6601,3.765663,18.671633,27.157987,42.435791,-13.933333,-19.058477,-58.695761,51675.9278,3.810518,13.719456,19.355472,30.301494,-10.922069,-14.780522,-41.535303,25359.0351,4.16981,8.28711,13.712626,17.108656,-6.395277,-9.560504,-18.624203,20704.9038,4.057328,6.894717,11.912557,15.707194,-5.350954,-7.926644,-15.370755,6586.6428,2.746872,2.791255,7.697899,10.684904,-1.720593,-2.928809,-5.872266,6398.9519,2.665439,2.589301,6.933304,10.014791,-1.636605,-2.656298,-5.308723,34074.3457,4.722867,13.08669,24.811004,29.590308,-9.521335,-16.139417,-27.027856,30264.0166,4.550033,11.685379,22.173885,28.086881,-8.352294,-13.652168,-24.898757
GOLD-MODEL-C1-B6-R00926,35702.0527,2.637739,9.40891,13.760883,28.686524,-8.254376,-11.356472,-37.366135,32237.5449,2.367198,8.943374,13.474097,28.597869,-7.655969,-10.683256,-36.794064,43645.331,7.22953,17.534682,40.552627,48.719392,-11.583408,-18.677162,-41.775113,44966.1411,7.110464,17.933594,39.754468,49.685592,-11.790962,-18.477331,-36.898312,2544.6045,2.054047,1.037638,2.719082,5.923008,-0.696168,-1.335929,-4.584738,3012.8982,2.191553,1.079894,3.060454,5.569183,-0.810761,-1.504053,-5.121807,43269.8076,6.163584,19.003089,52.624693,68.187694,-12.156813,-21.740841,-47.860543,47979.25,6.262636,21.142478,57.708146,77.468609,-13.519932,-24.045041,-53.104001,18412.0703,1.982087,3.979676,5.219424,11.74617,-3.737989,-5.004609,-17.668027,13619.3457,1.901938,2.837649,3.695857,10.554533,-2.618474,-3.529973,-11.440782,46237.2168,6.890415,18.04213,39.479702,47.010016,-11.347478,-16.788592,-34.573185,39915.2978,7.089019,15.126876,33.225858,39.070038,-10.131224,-15.19811,-29.262109,7297.6719,2.976794,2.690243,7.253046,10.670595,-2.011832,-3.537779,-6.306271,7963.0275,3.149202,2.926266,7.924459,11.291254,-2.186913,-3.809562,-6.630937,48085.8389,6.315098,21.33043,60.140726,74.898686,-12.670225,-21.280774,-38.12476,40861.3052,6.022162,17.627352,49.418,63.49967,-10.942875,-18.325298,-37.94852
GOLD-MODEL-C1-B6-R01279,4095.79,1.428206,1.543769,2.621835,7.408612,-0.743214,-1.543587,-8.278219,5052.915,1.483564,1.86321,3.118103,8.318873,-0.874178,-1.800097,-10.364772,2772.7432,1.538809,1.094988,2.009982,6.3356,-0.551599,-1.212658,-6.834413,2857.9009,1.524423,1.120026,2.122496,5.362315,-0.548736,-1.127105,-6.975783,389.0317,1.213628,0.205794,0.669322,3.385502,-0.102759,-0.445405,-4.316049,393.3557,1.213969,0.215869,0.685006,3.874012,-0.106105,-0.469973,-3.411594,3516.6518,1.593327,1.524614,3.048203,6.867174,-0.69348,-1.425985,-7.085749,3797.2778,1.600215,1.649292,3.368889,6.954556,-0.731542,-1.629422,-8.546164,1974.3594,1.18118,0.879405,1.580475,5.275294,-0.439132,-0.945968,-5.383092,1043.5654,1.111481,0.595894,1.08637,4.11865,-0.313143,-0.723782,-4.370084,2937.9903,1.516208,1.107936,1.84703,4.172497,-0.55414,-0.990614,-3.998451,2489.4351,1.516423,0.981336,1.732442,4.235951,-0.476717,-0.83787,-3.777101,753.5881,1.299847,0.361338,0.874539,3.384129,-0.154454,-0.424316,-2.804053,786.3577,1.306857,0.373443,0.86948,3.045656,-0.161473,-0.438309,-2.851528,3611.1211,1.573656,1.514772,2.869682,5.522563,-0.6679,-1.085337,-5.004616,3181.6279,1.556504,1.332973,2.533363,5.24651,-0.585359,-1.032114,-4.015895
GOLD-MODEL-C1-B6-R01461,48521.2285,3.05539,7.868434,11.632274,24.802413,-7.301453,-11.1012,-40.888769,46728.3672,2.870285,8.119034,12.436961,25.208956,-7.253378,-11.209464,-52.546866,6165.5473,2.0672,1.203548,2.287992,6.642657,-1.023954,-1.850996,-8.633569,6281.127,2.020029,1.210731,2.235075,6.218944,-1.011286,-1.906549,-8.750839,1275.6277,1.580812,0.312825,0.792022,4.384719,-0.236728,-0.651732,-3.903013,1282.5628,1.567125,0.32331,0.903092,3.373422,-0.233766,-0.673138,-4.367909,7790.2065,2.123779,1.63819,3.242951,6.987669,-1.354722,-2.424802,-9.751164,8194.9863,2.097647,1.718887,3.519113,7.720335,-1.421068,-2.575288,-10.904941,30665.3047,2.573594,4.579405,6.485699,14.110296,-4.303574,-6.413837,-26.32249,21155.4082,2.347883,2.96864,4.238568,9.418587,-2.95805,-4.534407,-17.247904,7523.291,2.161592,1.275799,2.130959,5.304718,-1.164464,-1.721362,-6.340781,5736.4639,2.041829,1.02325,1.746476,4.064447,-0.922094,-1.458694,-4.899732,2225.5669,1.694231,0.529846,1.238607,3.662842,-0.35525,-0.689862,-2.921875,2282.2556,1.711284,0.542594,1.193474,2.757137,-0.363268,-0.670326,-2.713438,9040.3033,2.222367,1.673271,3.093906,5.995381,-1.498369,-2.30437,-8.050864,7940.4614,2.182944,1.500697,2.80118,5.828495,-1.328059,-2.036209,-5.872427
GOLD-MODEL-C1-B6-R01464,50645.9746,3.036796,8.375167,12.271855,25.204591,-7.67663,-12.071063,-46.151384,49123.2051,2.859038,8.736123,13.311922,25.135001,-7.622933,-11.901584,-48.155076,6599.5195,2.117899,1.244872,2.362001,6.535939,-1.067094,-2.017591,-8.824852,6706.5454,2.073547,1.248147,2.280754,6.531916,-1.066233,-1.817427,-8.041035,1353.8972,1.608848,0.305927,0.780694,3.355719,-0.24071,-0.61024,-3.921867,1331.9265,1.579581,0.320258,0.798951,3.409946,-0.237098,-0.685518,-4.802596,8255.4663,2.166269,1.721273,3.315797,7.440033,-1.413447,-2.42594,-10.27608,8761.1328,2.152774,1.792781,3.732047,8.368972,-1.473232,-2.747597,-11.82275,32130.0722,2.561971,4.898468,6.949793,15.526225,-4.518546,-6.850266,-26.766968,22376.8379,2.363429,3.180141,4.413367,9.962797,-3.129419,-4.628828,-19.610446,8005.1303,2.204359,1.32649,2.17829,4.441055,-1.243311,-1.752895,-5.58305,6191.3843,2.10673,1.061156,1.765248,4.087517,-0.963567,-1.406268,-4.849078,2323.7886,1.715716,0.524571,1.221958,3.130879,-0.355727,-0.688047,-2.744494,2374.4837,1.726529,0.531889,1.217432,2.91402,-0.364628,-0.633752,-2.727491,9731.9726,2.288101,1.741219,3.139313,5.978112,-1.564505,-2.454011,-7.197502,8565.8233,2.241338,1.574174,2.862124,5.481524,-1.385262,-2.133837,-6.016544
GOLD-MODEL-C1-B6-R01896,63594.8406,20.960941,16.416042,25.11178,31.639258,-12.02688,-16.616349,-48.667892,65325.9672,19.430877,17.9476,28.376965,35.911026,-12.049121,-17.103302,-51.669552,9608.6152,4.384125,2.88784,5.086311,8.793215,-1.719643,-2.932463,-9.834375,9918.9937,4.304956,2.942312,5.150542,8.381018,-1.742944,-2.850934,-10.427226,2286.2112,2.76012,0.700388,1.691096,4.320703,-0.42691,-0.871327,-4.550631,2323.9054,2.74765,0.740824,1.754351,4.19113,-0.421809,-0.913436,-4.461577,14370.2072,5.071842,4.510698,8.67566,12.673768,-2.796823,-4.719893,-13.4639,14885.1045,4.793883,4.753366,9.46059,14.535671,-2.971981,-4.983888,-14.786432,43620.1768,13.180317,10.918402,16.149791,19.662124,-6.09964,-8.416621,-25.45577,27499.489,9.659117,6.592372,9.747411,12.783544,-3.593253,-5.120192,-15.993525,12893.1519,6.270977,3.458037,5.450359,7.799136,-2.076057,-3.094409,-7.491884,13283.8328,7.283618,3.241449,5.345947,7.658601,-2.139859,-3.261626,-7.594424,4326.4509,3.573656,1.537038,3.914206,6.744494,-0.741987,-1.251775,-3.1699,4271.9348,3.637586,1.508246,3.651664,5.900135,-0.709831,-1.189694,-3.269781,18995.2676,8.10147,5.397338,9.569354,12.777668,-3.34855,-5.453575,-11.397138,18205.0635,8.147017,4.99329,8.709924,11.057972,-3.157928,-5.055732,-10.783179
GOLD-MODEL-C1-B10-R00000,12285.6582,4.076635,4.842317,7.509393,10.822436,-1.312657,-1.853717,-6.924985,11800.9233,4.4835,5.722523,9.379276,12.391131,-1.388754,-1.989407,-6.051796,1376.0439,1.617861,1.071686,2.691709,5.254568,-0.238784,-0.502758,-2.692017,1406.0798,1.597323,1.1252,2.875145,6.113454,-0.241244,-0.53979,-3.087659,627.1431,1.521896,0.654415,2.108112,4.64227,-0.125025,-0.390274,-2.419372,539.4646,1.682275,0.515317,1.645235,3.817461,-0.103626,-0.33158,-2.090179,1800.6111,1.801916,1.788996,4.826689,7.203587,-0.332063,-0.626726,-2.911391,1853.5234,1.771225,1.838251,5.086593,8.09612,-0.337872,-0.679026,-3.402572,14076.0683,3.747051,5.657922,8.886663,12.997128,-1.528725,-2.374023,-11.116693,11212.5313,3.634597,4.259145,6.428518,9.466147,-1.160674,-1.910749,-7.92873,1580.4724,1.665219,1.096551,2.64016,4.979348,-0.259215,-0.591381,-3.949096,1265.0924,1.651775,0.937309,2.323621,5.073649,-0.213805,-0.486809,-3.713366,685.8847,1.646146,0.68934,2.349164,5.722172,-0.139009,-0.465744,-3.800066,707.645,1.711209,0.682624,2.324433,5.518862,-0.141492,-0.409681,-3.123773,2018.0422,1.836452,1.83872,4.993373,7.822702,-0.349244,-0.747592,-3.440387,1784.5324,1.907,1.7292,4.881194,8.623828,-0.31411,-0.661556,-3.521663
GOLD-MODEL-C1-B10-R00009,14486.7627,2.793353,3.053303,3.920557,7.333583,-2.351053,-3.434123,-10.785716,9258.1387,2.369481,2.298803,3.214485,6.630101,-1.674779,-2.557549,-6.742572,19878.7695,7.004739,4.961402,6.534513,9.304534,-2.989717,-4.713965,-12.180644,22155.6492,7.291141,5.495138,7.13562,11.34121,-3.270437,-4.955345,-12.841958,5649.3723,4.884459,1.48356,2.756423,4.370304,-1.439113,-2.478915,-5.645035,4753.0469,5.26232,1.188842,2.070184,4.017109,-1.200229,-2.100849,-4.20886,17710.6123,5.964146,5.428377,8.088462,11.175074,-3.252094,-5.798944,-12.076093,20094.2537,6.35116,6.003283,8.672685,12.355134,-3.612986,-6.079164,-12.907479,11086.4638,2.082188,2.498958,3.405017,7.872439,-2.167313,-3.427993,-12.014324,11517.0615,2.280105,2.490309,3.385541,7.727021,-1.93766,-3.007474,-10.65752,13300.6604,4.725567,3.4905,5.154363,7.901788,-2.1853,-3.307001,-8.973172,14208.5047,5.620468,3.340589,4.498938,7.859888,-2.243332,-3.576088,-11.744217,5756.8372,5.369787,1.490153,2.702228,5.485385,-1.487378,-2.633816,-6.210244,6371.9037,5.903282,1.599836,2.783106,5.946123,-1.681266,-2.973098,-5.466766,12642.648,4.314903,4.003928,7.055112,11.513119,-2.596186,-4.755685,-10.56649,11202.5259,4.446685,3.523772,5.947941,9.268686,-2.337053,-4.207268,-8.661025
GOLD-MODEL-C1-B10-R00815,10615.336,2.788271,2.288836,2.89752,6.851974,-1.718331,-2.468561,-8.00347,18180.9756,4.404884,4.185782,5.388429,8.107758,-3.014676,-3.996125,-12.301484,14653.948,7.219298,4.920124,8.455283,11.021426,-3.122133,-4.771262,-10.949877,15021.4255,7.046041,5.050117,8.550249,11.607035,-3.198226,-4.949545,-11.918736,3361.3077,3.447141,1.156446,2.356261,4.93424,-0.739657,-1.370018,-4.48942,2889.6467,3.488568,0.950359,1.938603,4.533073,-0.626131,-1.188273,-3.559977,14352.0627,5.982018,5.479867,10.197443,14.217422,-3.497492,-5.762463,-12.085677,15187.7886,6.078631,5.906909,11.021968,16.823622,-3.772306,-6.57504,-12.547503,11413.0727,2.516538,2.478456,3.265816,8.119077,-1.815839,-2.779325,-10.951187,9609.8023,2.701716,2.035082,2.720134,6.41821,-1.436395,-2.123027,-8.726052,15895.2332,7.155763,5.298752,9.007284,12.832883,-3.283319,-4.955729,-12.083994,12242.4531,6.14851,4.010855,6.985885,11.642167,-2.562549,-3.99762,-10.078354,3244.02,3.658426,1.077006,2.274376,5.643786,-0.738021,-1.527188,-4.905176,3406.492,3.814709,1.079035,2.29378,4.964521,-0.758563,-1.445211,-5.012432,15640.7239,5.89143,5.914874,11.290651,16.160153,-3.897362,-6.714741,-13.920202,13004.5398,5.508335,4.839045,9.265301,13.236339,-3.211215,-5.37937,-11.471349
GOLD-MODEL-C1-B10-R01737,104637.4658,7.713035,22.348636,29.820412,52.717741,-16.475633,-26.016614,-173.580109,125071.7383,7.253129,25.26046,33.986856,61.446823,-20.199881,-35.512791,-258.748305,11115.4564,7.879721,2.309293,2.994797,6.337306,-2.362236,-3.898639,-10.884687,11071.5252,7.32061,2.323206,3.02199,6.207994,-2.324212,-3.504432,-9.669426,4259.3026,4.445247,1.085826,1.723707,4.161116,-0.948556,-1.719142,-5.275046,3693.5241,4.571091,0.928674,1.556078,4.188719,-0.81722,-1.494377,-5.224533,15799.9641,8.33087,3.973176,5.146505,8.692851,-3.961156,-6.421238,-14.98393,16427.4892,8.22169,4.101548,5.171277,9.061488,-4.066165,-6.732745,-18.488032,108066.6523,6.96936,24.423159,33.618535,68.085021,-16.427247,-29.585463,-226.899773,92745.2529,6.779152,21.056617,28.06389,51.262115,-13.758964,-23.225046,-181.806275,12359.2788,8.143614,2.511795,3.18706,7.030131,-2.580494,-4.093791,-13.594288,10783.8728,7.742212,2.277651,2.987505,7.13913,-2.295511,-3.701463,-10.518231,4433.3675,4.671879,1.131075,1.970225,5.0809,-1.004341,-1.965138,-7.26895,3831.3769,4.47019,0.946097,1.813563,5.085536,-0.831296,-1.593975,-6.338097,17980.4568,8.681269,4.396838,5.636846,10.320776,-4.534051,-7.67031,-22.509074,16227.7935,8.776123,4.098377,5.309168,9.3873,-4.154918,-6.955717,-17.790923
GOLD-MODEL-C1-B10-R02287,1906.9402,1.578745,0.428991,0.658057,3.540899,-0.432594,-0.729428,-2.673018,4133.4231,2.203706,0.870827,1.184317,4.104476,-0.88753,-1.375392,-3.640296,9206.8225,5.807013,2.307415,3.238433,5.751379,-1.124026,-1.654166,-4.572689,10386.1379,6.047455,2.582264,3.495997,5.961616,-1.263409,-1.844545,-4.68142,3012.223,3.516117,0.962566,1.811367,3.974979,-0.576475,-0.967626,-2.897211,2629.5934,3.573954,0.829631,1.481314,3.513516,-0.505016,-0.840948,-3.114679,8766.728,4.72659,2.733911,4.159278,7.303399,-1.259114,-2.047221,-4.826765,9840.5879,5.126293,2.952888,4.446483,7.576438,-1.436303,-2.289435,-4.911502,1509.8277,1.303898,0.356986,0.694085,5.06338,-0.258026,-0.595429,-3.421523,2404.7251,1.641753,0.524759,0.894081,4.221603,-0.263413,-0.581928,-3.318175,7039.1997,4.46103,1.949934,2.710986,5.974441,-0.896496,-1.456878,-4.393285,7181.911,4.580042,1.768641,2.450237,5.594744,-0.878178,-1.383481,-4.112868,3130.9805,3.970183,0.991911,1.79088,4.54534,-0.610834,-1.074837,-3.789416,3290.0052,4.160347,1.016181,1.789598,4.914995,-0.634073,-1.143578,-3.566844,6723.0903,3.589946,2.323702,3.699403,7.359043,-1.025361,-1.748081,-4.82636,6039.1499,3.531238,2.022655,3.301482,6.443189,-0.914954,-1.587204,-3.893024
GOLD-MODEL-C1-B10-R02482,93627.6172,4.050075,24.254651,36.411552,67.636494,-4.804185,-6.200147,-12.660098,66912.2656,2.65413,18.444333,28.841208,58.308644,-6.39168,-8.290846,-16.741269,17830.0349,5.411033,4.556048,7.63879,12.00449,-1.155938,-1.742733,-4.053545,17776.1055,5.296378,4.746819,8.264131,11.518467,-1.141176,-1.710624,-3.866386,5135.524,3.399359,1.889532,4.483541,7.677128,-0.771932,-1.25949,-3.183926,4242.115,3.319321,1.514833,3.568135,6.313361,-0.659394,-1.07555,-3.120553,23371.2075,5.645262,8.338892,15.081128,19.368289,-1.934153,-3.029588,-6.170504,24219.4556,5.607738,8.711541,16.030829,19.844455,-2.0241,-3.186231,-6.290573,87561.6406,3.556129,23.848184,36.873196,76.879521,-4.958181,-6.694488,-31.600102,77312.0625,3.68969,20.985435,32.723901,64.806855,-2.727543,-3.724199,-11.781523,19675.3448,5.447522,5.072142,8.047126,11.889664,-1.198947,-1.800209,-4.703322,17081.0271,5.335423,4.580945,7.822252,12.145794,-1.234607,-1.866985,-5.096891,5663.5874,3.67299,2.105485,5.156482,9.188115,-0.793887,-1.389002,-4.458629,5022.6226,3.565537,1.656575,3.894459,7.484037,-0.688035,-1.142597,-3.739031,27474.3062,6.123968,9.775335,18.373363,22.860683,-2.162322,-3.497748,-7.232001,23708.2041,5.964051,8.804525,17.359636,21.777044,-2.107515,-3.438617,-7.658395
GOLD-MODEL-C1-B10-R02540,2868.4219,1.392242,2.800323,4.803814,8.156132,-1.616762,-3.470314,-19.962233,3131.6777,1.451579,3.753378,6.662298,11.262794,-1.318882,-3.80283,-28.079747,-37.6541,0.978094,0.256044,0.779451,2.976401,-0.26753,-0.689832,-4.937671,-24.3982,0.986801,0.269656,0.73271,2.942142,-0.284225,-0.684009,-4.231643,65.0867,1.064495,0.363816,1.146821,2.900344,-0.138492,-0.461541,-3.011683,59.9058,1.07359,0.290705,0.948295,2.895675,-0.118887,-0.461391,-3.922536,147.82,1.073901,0.664521,1.808283,4.589799,-0.40901,-0.866783,-4.735401,106.0857,1.048802,0.709109,2.009164,4.477086,-0.427732,-0.958347,-4.565325,2963.4668,1.350297,2.722538,4.739211,9.972902,-1.696385,-4.158143,-31.292653,1874.0986,1.271407,1.531879,2.755981,6.671547,-1.407962,-3.563755,-22.128056,-113.5336,0.939233,0.201458,0.63596,4.012127,-0.296647,-0.728976,-5.104852,-16.0697,0.990188,0.247515,0.790906,3.76311,-0.289793,-0.796593,-5.176068,63.9346,1.072787,0.358328,1.146722,3.771643,-0.171789,-0.602988,-4.950099,95.6423,1.115809,0.326331,1.163361,4.472807,-0.152706,-0.528543,-4.846285,53.8775,1.024981,0.547172,1.619628,4.848882,-0.49518,-1.091307,-5.261054,42.8226,1.022875,0.567778,1.702935,3.96469,-0.459731,-0.973246,-5.179822
GOLD-MODEL-C1-B10-R02639,24891.8789,4.252288,6.645462,9.633254,26.835467,-40.31925,-110.042782,-1008.772587,29472.1938,5.452444,9.155084,14.359769,40.126264,-42.32185,-148.939068,-979.61589,22116.9392,11.736041,7.081088,11.879318,13.592536,-18.54029,-30.940377,-108.022162,22426.5711,11.533315,7.43892,12.575454,15.311331,-18.069525,-30.757012,-129.726166,4776.121,5.82114,1.636174,3.254622,6.168253,-3.658038,-6.340529,-13.864696,4005.0141,5.518892,1.318377,2.634596,4.460552,-2.827187,-4.822798,-12.72644,21103.534,9.926428,8.63233,17.067775,21.589612,-26.530701,-49.664791,-144.64596,22929.2107,10.167021,9.50444,18.759423,22.021191,-28.226489,-53.006259,-165.306765,21959.8535,3.46081,6.004302,9.023702,25.672531,-33.605924,-94.43425,-648.398753,17306.3071,3.580684,4.430916,6.741125,20.932026,-28.750456,-74.718729,-708.07866,22698.3445,11.19407,7.524929,13.000035,16.282462,-22.262808,-38.993254,-165.474774,18424.4817,9.855975,5.875023,9.931531,13.342247,-17.157302,-29.490713,-103.222627,4564.1767,6.087731,1.554946,3.069443,5.992539,-4.011834,-7.063298,-16.170482,4812.9258,6.475721,1.546519,3.126839,5.571555,-3.27285,-5.554629,-12.901574,23373.0555,10.067083,9.775998,20.364273,25.312762,-34.558873,-71.063519,-203.848701,19278.1694,9.665606,7.939679,16.389209,21.352791,-28.217982,-54.911175,-175.930903
GOLD-MODEL-C1-B10-R02847,6827.9068,2.188586,2.182548,3.208307,5.973403,-1.119085,-1.626239,-3.89102,12191.8974,3.40704,4.267978,6.559081,9.037632,-2.70762,-3.587091,-8.094248,24505.0831,13.799084,9.561008,16.035402,19.264198,-5.19564,-7.702264,-14.689784,27013.5714,14.467312,10.626118,18.081821,21.320395,-5.589477,-8.372907,-14.992599,9039.3555,8.771135,3.418277,6.686481,8.268553,-2.56789,-4.487433,-6.798523,8094.5554,9.277507,2.920473,5.147262,6.968838,-2.126649,-3.776757,-6.326973,23310.325,11.868842,11.085361,23.782213,29.241308,-6.157996,-10.601392,-17.615009,26075.0896,12.672316,12.368225,26.119012,31.10141,-6.800458,-11.786437,-20.259999,3089.4741,1.440519,1.226427,2.12634,4.574663,-0.885463,-1.475655,-4.511211,3346.813,1.537475,1.231991,1.993531,5.296582,-0.76873,-1.34301,-4.573401,19157.1391,10.3681,7.79082,13.56891,16.266584,-4.247429,-6.430646,-13.964026,19521.827,11.594062,7.637359,12.591099,15.211784,-4.224072,-6.55699,-14.080485,10143.2106,10.401839,3.725374,6.781936,9.840335,-3.01635,-5.333231,-9.123415,11918.2262,12.240365,3.967032,6.967481,9.5737,-3.628381,-6.203421,-9.901575,19666.4988,9.439945,9.901613,22.062764,25.246372,-5.706781,-10.160462,-17.647016,17566.249,9.513337,8.773465,19.286211,24.120069,-5.095662,-9.268542,-15.404259
GOLD-MODEL-C1-B10-R03522,18668.4121,2.2093,4.1986,6.0553,15.354,-3.6354,-5.7569,-29.3083,32039.5781,2.1805,8.4278,12.6529,30.1008,-7.1528,-11.8468,-56.8134,9850.9292,3.6998,2.4955,4.2132,7.2171,-2.3114,-3.8236,-11.8869,9725.6602,3.5955,2.5225,4.3692,7.7781,-2.2995,-3.7679,-10.5363,3036.7156,2.4489,1.0917,2.6195,5.4932,-0.84878,-1.7781,-5.5053,2485.8449,2.304,0.90697,2.316,4.9565,-0.70651,-1.5443,-5.3771,12343.2133,3.7613,3.8823,6.9883,10.8302,-3.4755,-6.0481,-15.0472,12820.4224,3.7755,4.108,7.7435,12.0223,-3.714,-6.4634,-15.0913,34275.209,2.5053,8.6568,12.5167,30.916,-7.0464,-12.0687,-75.2737,26592.2265,2.3798,6.2932,9.864,28.6168,-5.3818,-9.2077,-53.5998,11191.8483,3.8155,2.7984,4.3469,8.5691,-2.541,-4.1544,-15.5355,9010.2454,3.5895,2.3475,3.8816,8.5704,-2.1028,-3.5612,-12.159,3196.2857,2.5082,1.1679,2.8834,8.0053,-0.90265,-1.8672,-7.7461,2790.2681,2.3576,0.97982,2.4064,7.4346,-0.77762,-1.5773,-6.3284,13995.3984,3.9102,4.2929,7.5486,12.5799,-3.9766,-6.943,-17.3306,12078.9492,3.8015,3.8663,6.9831,12.0406,-3.4371,-6.2047,-18.4372
